opportunity_key,introduction,diligence,proposal,negotiation,closing,org_industry_name,sos_opprtnty_est_value,final_status
99140041822,0.0,0.0,111.0,120.0,0.0,Banking,40000.0,Lost
99140041823,0.0,67.0,0.0,0.0,0.0,Automotive,12000.0,Lost
99140041824,0.0,472.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041825,82.0,0.0,0.0,0.0,0.0,Technology,12000.0,Lost
99140041826,0.0,187.0,0.0,0.0,0.0,Travel / Hospitality,18000.0,Lost
99140041827,0.0,93.0,0.0,0.0,0.0,Technology,18000.0,Lost
99140041828,0.0,88.0,0.0,0.0,0.0,Technology,12000.0,Lost
99140041829,0.0,472.0,0.0,0.0,0.0,Electronics,30000.0,Lost
99140041830,0.0,0.0,0.0,0.0,0.0,Consulting,2600.0,Won
99140041831,0.0,0.0,0.0,0.0,0.0,Other,12000.0,Lost
99140041832,0.0,76.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041833,0.0,0.0,0.0,0.0,0.0,Apparel,30000.0,Lost
99140041834,206.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041835,0.0,205.0,0.0,0.0,0.0,Media & Publishing,35000.0,Lost
99140041836,0.0,0.0,313.0,0.0,0.0,Retail,18000.0,Lost
99140041837,0.0,0.0,24.0,0.0,18.0,Apparel,60000.0,Won
99140041838,0.0,245.0,0.0,53.0,0.0,Financial & Insurance Services,30000.0,Won
99140041839,206.0,0.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140041840,0.0,75.0,0.0,0.0,0.0,Media & Publishing,50000.0,Lost
99140041841,0.0,0.0,0.0,0.0,0.0,Technology,41600.0,Won
99140041842,59.0,234.0,0.0,0.0,0.0,Retail,250000.0,Lost
99140041843,0.0,114.0,0.0,0.0,0.0,Retail,40000.0,Lost
99140041844,0.0,0.0,0.0,0.0,0.0,Retail,55000.0,Won
99140041845,0.0,0.0,276.0,407.0,0.0,Retail,12000.0,Lost
99140041846,0.0,55.0,0.0,0.0,0.0,Banking,12000.0,Lost
99140041847,74.0,350.0,0.0,0.0,0.0,Retail,30000.0,Lost
99140041848,63.0,243.0,0.0,0.0,0.0,Not For Profit,20000.0,Lost
99140041849,0.0,207.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041850,266.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,12000.0,Lost
99140041852,0.0,469.0,0.0,0.0,0.0,Media & Publishing,30000.0,Lost
99140041853,0.0,0.0,0.0,0.0,0.0,Entertainment,80000.0,Lost
99140041854,0.0,0.0,0.0,475.0,0.0,Retail,60000.0,Lost
99140041855,0.0,0.0,360.0,0.0,0.0,Software,24000.0,Lost
99140041856,0.0,0.0,0.0,0.0,0.0,Retail,9000.0,Won
99140041857,9.0,200.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140041858,0.0,0.0,0.0,0.0,0.0,Retail,45000.0,Lost
99140041859,0.0,75.0,0.0,0.0,0.0,Online Services,175000.0,Lost
99140041860,0.0,82.0,27.0,0.0,74.0,Healthcare,30000.0,Won
99140041861,0.0,67.0,0.0,0.0,0.0,Travel / Hospitality,18000.0,Lost
99140041862,0.0,93.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140041863,0.0,439.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041865,0.0,570.0,0.0,0.0,0.0,Travel / Hospitality,70000.0,Lost
99140041866,0.0,0.0,0.0,0.0,0.0,Energy,0.0,Won
99140041867,206.0,0.0,0.0,0.0,0.0,Real Estate,12000.0,Lost
99140041868,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,12000.0,Won
99140041869,0.0,0.0,0.0,405.0,0.0,Not For Profit,20000.0,Lost
99140041871,0.0,0.0,0.0,0.0,0.0,Media & Publishing,42000.0,Won
99140041872,0.0,201.0,0.0,0.0,0.0,Travel / Hospitality,42000.0,Lost
99140041873,0.0,0.0,0.0,0.0,0.0,Not For Profit,12000.0,Won
99140041874,0.0,0.0,0.0,199.0,0.0,Retail,30000.0,Lost
99140041875,0.0,206.0,0.0,0.0,0.0,Other,12000.0,Lost
99140041877,0.0,468.0,0.0,0.0,0.0,Retail,50000.0,Lost
99140041878,384.0,0.0,0.0,0.0,0.0,Media & Publishing,15000.0,Lost
99140041879,0.0,304.0,0.0,0.0,0.0,Retail,20000.0,Lost
99140041881,0.0,0.0,0.0,0.0,0.0,Consulting,23376.62,Won
99140041882,0.0,299.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140041883,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28051.95,Won
99140041884,0.0,266.0,0.0,0.0,0.0,Other,12000.0,Lost
99140041885,0.0,260.0,0.0,212.0,0.0,Travel / Hospitality,12000.0,Lost
99140041886,0.0,0.0,27.0,0.0,0.0,Online Services,182500.0,Won
99140041887,62.0,510.0,0.0,0.0,0.0,Financial & Insurance Services,12000.0,Lost
99140041888,0.0,75.0,0.0,0.0,0.0,Banking,45000.0,Lost
99140041889,0.0,0.0,0.0,0.0,0.0,Media & Publishing,75000.0,Won
99140041890,299.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041891,0.0,0.0,0.0,4.0,0.0,Retail,18000.0,Won
99140041892,0.0,81.0,175.0,0.0,0.0,Apparel,9000.0,Lost
99140041893,542.0,0.0,0.0,0.0,0.0,Travel / Hospitality,27000.0,Lost
99140041894,0.0,56.0,0.0,0.0,0.0,Software,12000.0,Lost
99140041895,206.0,0.0,0.0,0.0,0.0,Technology,30000.0,Lost
99140041896,0.0,587.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041897,266.0,39.0,0.0,0.0,0.0,Online Games,30000.0,Lost
99140041898,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041899,0.0,0.0,0.0,17.0,0.0,Entertainment,250000.0,Won
99140041901,0.0,69.0,228.0,0.0,0.0,Retail,35000.0,Lost
99140041902,0.0,113.0,0.0,0.0,0.0,Automotive,40000.0,Won
99140041903,0.0,3.0,1.0,0.0,129.0,Electronics,18000.0,Lost
99140041904,0.0,0.0,0.0,0.0,0.0,Apparel,30000.0,Lost
99140041905,54.0,0.0,0.0,0.0,0.0,Entertainment,0.0,Lost
99140041907,0.0,0.0,0.0,0.0,0.0,Media & Publishing,24000.0,Lost
99140041908,0.0,115.0,0.0,0.0,0.0,Automotive,50000.0,Lost
99140041909,9.0,106.0,0.0,0.0,0.0,Travel / Hospitality,36000.0,Lost
99140041910,651.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041911,0.0,423.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140041912,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,1500.0,Won
99140041913,0.0,0.0,0.0,0.0,0.0,Electronics,75000.0,Won
99140041914,0.0,87.0,0.0,0.0,0.0,Financial & Insurance Services,50000.0,Won
99140041915,0.0,0.0,472.0,0.0,0.0,Retail,45000.0,Lost
99140041916,68.0,58.0,0.0,13.0,38.0,Retail,75000.0,Won
99140041917,0.0,79.0,0.0,25.0,501.0,Technology,30000.0,Lost
99140041918,0.0,109.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140041919,74.0,0.0,0.0,0.0,0.0,Other,30000.0,Lost
99140041920,0.0,297.0,0.0,0.0,0.0,Online Services,12000.0,Lost
99140041921,0.0,63.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140041922,0.0,280.0,0.0,147.0,0.0,Retail,30000.0,Lost
99140041923,0.0,33.0,437.0,0.0,0.0,Other,0.0,Lost
99140041925,0.0,0.0,0.0,305.0,0.0,Other,6000.0,Lost
99140041926,0.0,0.0,0.0,0.0,0.0,Education,12000.0,Lost
99140041927,0.0,54.0,0.0,0.0,0.0,Retail,18000.0,Lost
99140041929,0.0,651.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041930,0.0,108.0,0.0,0.0,0.0,Apparel,6000.0,Lost
99140041931,0.0,6.0,0.0,0.0,8.0,Retail,75000.0,Won
99140041932,97.0,48.0,2.0,61.0,1.0,Not For Profit,12000.0,Won
99140041933,0.0,0.0,41.0,330.0,238.0,Retail,20000.0,Lost
99140041934,0.0,81.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041935,0.0,257.0,0.0,0.0,0.0,Education,14000.0,Lost
99140041936,0.0,0.0,0.0,0.0,0.0,Media & Publishing,60000.0,Won
99140041937,115.0,0.0,0.0,0.0,0.0,Manufacturing,60000.0,Lost
99140041938,0.0,0.0,472.0,0.0,0.0,Retail,12000.0,Lost
99140041939,0.0,0.0,0.0,0.0,0.0,Software,7800.0,Won
99140041940,0.0,0.0,0.0,0.0,0.0,Consulting,22000.0,Won
99140041941,0.0,0.0,0.0,14.0,0.0,Retail,6000.0,Won
99140041942,0.0,0.0,0.0,0.0,0.0,Entertainment,7575.76,Won
99140041943,0.0,40.0,0.0,0.0,0.0,Other,15000.0,Lost
99140041944,0.0,86.0,0.0,0.0,0.0,Restaurant/Food & Beverage,15000.0,Lost
99140041945,0.0,0.0,0.0,13.0,21.0,Technology,18000.0,Won
99140041947,0.0,0.0,0.0,0.0,0.0,Technology,40000.0,Lost
99140041948,0.0,0.0,0.0,451.0,0.0,Other,12000.0,Lost
99140041950,0.0,52.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041951,0.0,11.0,97.0,0.0,0.0,Retail,30000.0,Lost
99140041952,0.0,0.0,0.0,0.0,24.0,Apparel,45000.0,Won
99140041953,0.0,0.0,0.0,0.0,6.0,Healthcare,36000.0,Won
99140041954,0.0,0.0,0.0,0.0,0.0,Automotive,9000.0,Lost
99140041955,9.0,47.0,0.0,0.0,0.0,Technology,20000.0,Lost
99140041956,0.0,0.0,0.0,14.0,0.0,Agency,22400.0,Won
99140041958,0.0,0.0,75.0,0.0,0.0,Technology,18000.0,Lost
99140041959,0.0,471.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041960,9.0,148.0,32.0,14.0,1.0,Restaurant/Food & Beverage,75000.0,Won
99140041961,0.0,183.0,326.0,0.0,0.0,Online Services,0.0,Lost
99140041962,0.0,0.0,159.0,0.0,0.0,Financial & Insurance Services,12000.0,Lost
99140041963,0.0,0.0,0.0,6.0,0.0,Apparel,12000.0,Won
99140041965,0.0,56.0,0.0,0.0,0.0,Other,30000.0,Lost
99140041966,39.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140041967,0.0,0.0,0.0,0.0,0.0,Retail,7000.0,Won
99140041968,9.0,103.0,0.0,126.0,48.0,Financial & Insurance Services,12000.0,Won
99140041969,0.0,0.0,0.0,0.0,0.0,Education,3000.0,Won
99140041970,0.0,0.0,0.0,0.0,0.0,Agency,28500.0,Won
99140041971,0.0,0.0,0.0,0.0,11.0,Online Services,40000.0,Won
99140041973,0.0,0.0,208.0,0.0,0.0,Media & Publishing,100000.0,Lost
99140041974,0.0,321.0,95.0,0.0,0.0,Retail,80000.0,Lost
99140041975,0.0,188.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041977,0.0,53.0,0.0,0.0,55.0,Retail,12000.0,Won
99140041978,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041979,0.0,206.0,0.0,0.0,0.0,Media & Publishing,6000.0,Lost
99140041980,0.0,0.0,0.0,0.0,0.0,Consulting,6000.0,Won
99140041981,0.0,230.0,0.0,0.0,0.0,Travel / Hospitality,12000.0,Lost
99140041982,0.0,306.0,0.0,0.0,0.0,Retail,24000.0,Won
99140041983,0.0,0.0,9.0,299.0,162.0,Retail,18000.0,Lost
99140041984,0.0,0.0,0.0,0.0,0.0,Apparel,5040.0,Won
99140041985,0.0,649.0,0.0,0.0,0.0,Retail,18000.0,Lost
99140041986,0.0,0.0,0.0,0.0,0.0,Entertainment,16800.0,Won
99140041987,0.0,0.0,0.0,69.0,0.0,Media & Publishing,40000.0,Lost
99140041988,0.0,635.0,0.0,0.0,0.0,Media & Publishing,24000.0,Lost
99140041989,0.0,0.0,0.0,0.0,269.0,Agency,18000.0,Lost
99140041990,0.0,24.0,0.0,0.0,0.0,Entertainment,60000.0,Lost
99140041991,0.0,675.0,0.0,0.0,0.0,Healthcare,0.0,Lost
99140041992,0.0,0.0,431.0,0.0,0.0,Entertainment,30000.0,Lost
99140041993,0.0,55.0,0.0,244.0,0.0,Media & Publishing,24000.0,Lost
99140041994,0.0,10.0,172.0,0.0,0.0,Manufacturing,0.0,Lost
99140041995,0.0,314.0,168.0,0.0,0.0,Electronics,6000.0,Lost
99140041996,0.0,0.0,0.0,0.0,39.0,Agency,96000.0,Won
99140041997,0.0,123.0,0.0,134.0,0.0,Retail,30000.0,Lost
99140041998,0.0,0.0,0.0,694.0,21.0,Retail,7000.0,Lost
99140041999,0.0,0.0,0.0,0.0,0.0,Banking,9000.0,Won
99140042000,0.0,0.0,474.0,0.0,0.0,Retail,12000.0,Lost
99140042001,9.0,0.0,68.0,44.0,0.0,Retail,12000.0,Lost
99140042002,0.0,447.0,0.0,0.0,0.0,Other,12000.0,Lost
99140042004,0.0,0.0,53.0,3.0,18.0,Consulting,17100.0,Won
99140042005,0.0,28.0,0.0,0.0,0.0,Healthcare,16150.0,Lost
99140042006,28.0,0.0,0.0,0.0,0.0,Healthcare,32000.0,Lost
99140042007,0.0,32.0,31.0,124.0,1.0,Agency,18000.0,Won
99140042009,0.0,474.0,0.0,0.0,0.0,Entertainment,12000.0,Lost
99140042010,0.0,255.0,0.0,0.0,0.0,Retail,12000.0,Lost
99140042011,0.0,91.0,118.0,0.0,0.0,Technology,12000.0,Lost
99140042012,0.0,204.0,0.0,0.0,0.0,Media & Publishing,12000.0,Lost
99140042013,0.0,0.0,0.0,0.0,0.0,Online Services,13500.0,Won
99140042015,49.0,420.0,0.0,0.0,0.0,Manufacturing,12000.0,Lost
99140042016,0.0,567.0,0.0,0.0,0.0,Restaurant/Food & Beverage,50000.0,Lost
99140042017,0.0,458.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140042018,0.0,0.0,0.0,75.0,0.0,Financial & Insurance Services,16000.0,Lost
99140042019,0.0,0.0,0.0,0.0,0.0,Consulting,31150.0,Won
99140042020,0.0,0.0,0.0,0.0,5.0,Retail,75000.0,Won
99140042021,0.0,35.0,224.0,0.0,0.0,Restaurant/Food & Beverage,25000.0,Lost
99140042022,0.0,423.0,0.0,0.0,0.0,Online Services,12000.0,Lost
99140042023,0.0,0.0,0.0,0.0,0.0,Retail,3200.0,Won
99140042024,0.0,0.0,0.0,0.0,0.0,Agency,43272.73,Won
99140042025,0.0,0.0,0.0,75.0,0.0,Telecommunications,18000.0,Lost
99140042026,0.0,0.0,160.0,0.0,0.0,Media & Publishing,75000.0,Lost
99140042027,0.0,633.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140042028,0.0,52.0,0.0,0.0,0.0,Financial & Insurance Services,30000.0,Lost
99140042029,10.0,0.0,47.0,0.0,0.0,Retail,12000.0,Lost
99140042030,0.0,0.0,240.0,0.0,0.0,Online Services,12000.0,Lost
99140044148,0.0,0.0,0.0,0.0,0.0,Entertainment,0.0,Won
99140044149,0.0,50.0,0.0,0.0,0.0,Online Games,0.0,Lost
99140044150,0.0,222.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044151,0.0,0.0,42.0,0.0,0.0,Apparel,0.0,Won
99140044152,0.0,99.0,134.0,0.0,28.0,Financial & Insurance Services,0.0,Won
99140044153,0.0,168.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044157,0.0,242.0,0.0,0.0,0.0,Food & Beverage,0.0,Lost
99140044158,13.0,75.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044159,0.0,144.0,0.0,0.0,0.0,Finance,35000.0,Lost
99140044160,0.0,262.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044161,0.0,68.0,0.0,0.0,0.0,Finance,25000.0,Lost
99140044163,0.0,108.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044164,184.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044165,0.0,233.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044166,0.0,264.0,0.0,77.0,0.0,Retail,0.0,Won
99140044168,0.0,0.0,91.0,0.0,0.0,Beauty & Fitness,2000.0,Won
99140044169,0.0,195.0,0.0,0.0,0.0,Agency,35000.0,Lost
99140044170,0.0,3.0,4.0,9.0,3.0,Technology,0.0,Won
99140044171,0.0,210.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140044172,0.0,21.0,0.0,0.0,0.0,Other,29000.0,Lost
99140044173,63.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
99140044174,0.0,10.0,67.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044176,0.0,225.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044177,0.0,9.0,238.0,0.0,0.0,Retail,0.0,Lost
99140044178,0.0,14.0,20.0,11.0,4.0,Agency,0.0,Won
99140044180,0.0,56.0,0.0,0.0,0.0,Other,0.0,Lost
99140044181,0.0,56.0,0.0,0.0,0.0,Other,0.0,Lost
99140044182,0.0,182.0,0.0,0.0,0.0,Transportation,0.0,Lost
99140044183,0.0,49.0,0.0,0.0,0.0,Banking,100000.0,Lost
99140044185,0.0,61.0,0.0,0.0,0.0,Education,0.0,Lost
99140044186,0.0,75.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140044188,0.0,260.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
99140044189,0.0,230.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044190,0.0,49.0,112.0,0.0,0.0,Retail,0.0,Lost
99140044191,0.0,108.0,0.0,0.0,0.0,Not For Profit,0.0,Lost
99140044192,0.0,41.0,0.0,0.0,0.0,Education,15000.0,Lost
99140044193,0.0,156.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140044195,0.0,0.0,15.0,0.0,1.0,Retail,0.0,Won
99140044196,0.0,4.0,0.0,0.0,6.0,Telecommunications,0.0,Won
99140044198,0.0,61.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044200,0.0,63.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044201,0.0,214.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140044202,0.0,0.0,0.0,32.0,0.0,Agency,15000.0,Won
99140044203,0.0,59.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044204,0.0,0.0,0.0,0.0,0.0,Retail,3600.0,Won
99140044205,0.0,155.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044206,0.0,28.0,134.0,0.0,0.0,Travel / Hospitality,0.0,Won
99140044208,0.0,238.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140044210,0.0,243.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044212,0.0,9.0,11.0,11.0,1.0,Retail,0.0,Won
99140044213,0.0,128.0,0.0,0.0,26.0,Entertainment,0.0,Won
99140044214,0.0,1.0,0.0,6.0,6.0,Media & Publishing,0.0,Won
99140044215,0.0,156.0,0.0,63.0,63.0,Banking,0.0,Won
99140044216,0.0,216.0,0.0,0.0,0.0,Other,0.0,Lost
99140044217,0.0,34.0,0.0,0.0,0.0,Healthcare,0.0,Lost
99140044218,0.0,0.0,0.0,11.0,0.0,Telecommunications,0.0,Lost
99140044219,0.0,0.0,32.0,0.0,0.0,Automotive,19500.0,Won
99140044220,0.0,20.0,290.0,0.0,0.0,Online Services,0.0,Lost
99140044222,0.0,160.0,0.0,0.0,0.0,Retail,25000.0,Lost
99140044223,0.0,0.0,0.0,0.0,1.0,Apparel,0.0,Won
99140044224,0.0,215.0,0.0,0.0,0.0,Technology,86000.0,Lost
99140044225,0.0,36.0,209.0,0.0,0.0,Telecommunications,0.0,Lost
99140044227,0.0,8.0,7.0,0.0,0.0,Restaurant/Food & Beverage,10000.0,Won
99140044228,0.0,66.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044229,0.0,54.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044230,0.0,54.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044231,0.0,54.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044232,0.0,7.0,231.0,0.0,0.0,Retail,16000.0,Lost
99140044237,0.0,320.0,0.0,0.0,0.0,Finance,30000.0,Lost
99140044238,0.0,97.0,11.0,61.0,7.0,Other,0.0,Won
99140044239,159.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044240,0.0,48.0,0.0,0.0,0.0,Communications,15000.0,Lost
99140044241,0.0,14.0,0.0,60.0,0.0,Apparel,0.0,Lost
99140044242,0.0,56.0,0.0,0.0,0.0,Media & Publishing,35000.0,Lost
99140044243,0.0,144.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
99140044245,0.0,14.0,0.0,0.0,0.0,Agency,0.0,Won
99140044247,0.0,0.0,0.0,0.0,3.0,Retail,3000.0,Won
99140044248,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Won
99140044250,0.0,249.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044251,0.0,59.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044252,306.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044254,126.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044256,169.0,0.0,0.0,0.0,0.0,Retail,160000.0,Lost
99140044257,0.0,138.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044258,0.0,56.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044260,0.0,91.0,0.0,0.0,0.0,Other,0.0,Lost
99140044261,0.0,51.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044262,211.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044263,0.0,250.0,0.0,0.0,0.0,Apparel,0.0,Lost
99140044265,0.0,51.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044267,0.0,15.0,40.0,0.0,0.0,Retail,0.0,Lost
99140044268,0.0,266.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044269,0.0,11.0,55.0,0.0,0.0,Banking,0.0,Lost
99140044270,0.0,0.0,0.0,0.0,0.0,Entertainment,640.0,Won
99140044271,8.0,212.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044273,0.0,303.0,0.0,0.0,0.0,Media & Publishing,40000.0,Lost
99140044274,0.0,0.0,0.0,0.0,9.0,Electronics,5000.0,Won
99140044275,0.0,21.0,0.0,0.0,10.0,Other,43000.0,Won
99140044276,0.0,55.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044277,0.0,83.0,197.0,0.0,0.0,Automotive,0.0,Won
99140044281,0.0,2.0,1.0,304.0,0.0,Restaurant/Food & Beverage,9000.0,Lost
99140044282,0.0,14.0,16.0,0.0,12.0,Retail,70000.0,Won
99140044283,0.0,5.0,0.0,0.0,39.0,Media & Publishing,25000.0,Won
99140044284,0.0,0.0,0.0,0.0,5.0,Retail,7200.0,Won
99140044285,0.0,152.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044286,0.0,0.0,0.0,1.0,3.0,Media & Publishing,2125.0,Won
99140044287,0.0,54.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044290,0.0,117.0,0.0,0.0,0.0,Financial & Insurance Services,15000.0,Lost
99140044291,0.0,245.0,0.0,0.0,0.0,Manufacturing,100000.0,Lost
99140044292,0.0,16.0,0.0,0.0,0.0,Other,25000.0,Lost
99140044293,0.0,40.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044294,0.0,54.0,0.0,0.0,0.0,Travel / Hospitality,22000.0,Lost
99140044295,0.0,28.0,155.0,0.0,0.0,Software,37000.0,Lost
99140044296,0.0,0.0,0.0,4.0,0.0,Apparel,3000.0,Won
99140044297,0.0,22.0,0.0,28.0,0.0,Online Games,22000.0,Lost
99140044298,0.0,49.0,0.0,13.0,0.0,Apparel,21000.0,Won
99140044299,0.0,222.0,0.0,0.0,0.0,Other,32000.0,Lost
99140044300,0.0,61.0,0.0,0.0,0.0,Agency,0.0,Won
99140044302,0.0,0.0,0.0,0.0,4.0,Retail,0.0,Won
99140044303,0.0,167.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044304,0.0,18.0,125.0,0.0,0.0,Healthcare,20000.0,Lost
99140044305,0.0,32.0,0.0,8.0,0.0,Retail,0.0,Lost
99140044306,0.0,10.0,0.0,231.0,0.0,Financial & Insurance Services,0.0,Won
99140044307,163.0,0.0,0.0,0.0,0.0,Unavailable,400000.0,Lost
99140044309,0.0,33.0,18.0,0.0,0.0,Banking,22000.0,Lost
99140044311,1.0,202.0,0.0,0.0,0.0,Technology,55000.0,Lost
99140044312,0.0,125.0,0.0,0.0,0.0,Real Estate,15000.0,Lost
99140044313,237.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140044318,237.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140044319,237.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140044320,237.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140044321,0.0,154.0,0.0,0.0,0.0,Media & Publishing,98000.0,Lost
99140044323,0.0,50.0,0.0,0.0,0.0,Unavailable,0.0,Lost
99140044324,236.0,0.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044325,236.0,0.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044326,0.0,99.0,0.0,0.0,0.0,Retail,15000.0,Won
99140044327,0.0,89.0,0.0,0.0,0.0,Education,22000.0,Lost
99140044328,0.0,162.0,0.0,0.0,0.0,Technology,25000.0,Lost
99140044329,0.0,163.0,0.0,0.0,0.0,Apparel,108000.0,Lost
99140044330,0.0,142.0,0.0,0.0,0.0,Travel / Hospitality,22000.0,Lost
99140044332,0.0,132.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044333,0.0,0.0,250.0,0.0,0.0,Retail,22000.0,Lost
99140044334,0.0,44.0,0.0,0.0,0.0,Government,51000.0,Lost
99140044335,0.0,250.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044337,0.0,236.0,0.0,0.0,0.0,Insurance,36000.0,Lost
99140044338,0.0,0.0,20.0,0.0,0.0,Apparel,20160.0,Won
99140044339,9.0,262.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044340,0.0,265.0,0.0,0.0,0.0,Software,0.0,Lost
99140044341,0.0,0.0,49.0,0.0,0.0,Retail,3200.0,Won
99140044343,0.0,239.0,39.0,0.0,35.0,Banking,0.0,Won
99140044345,0.0,127.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044346,0.0,214.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044347,0.0,19.0,0.0,182.0,0.0,Retail,0.0,Lost
99140044348,0.0,6.0,0.0,0.0,0.0,Software,0.0,Won
99140044349,0.0,5.0,0.0,15.0,3.0,Retail,15000.0,Won
99140044350,0.0,1.0,0.0,0.0,0.0,Finance,0.0,Lost
99140044351,0.0,46.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044352,0.0,131.0,0.0,0.0,0.0,Other,0.0,Lost
99140044353,145.0,0.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044355,0.0,11.0,0.0,0.0,0.0,Consulting,18000.0,Won
99140044356,0.0,154.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044357,0.0,47.0,0.0,0.0,0.0,Retail,25000.0,Lost
99140044358,0.0,63.0,0.0,0.0,0.0,Retail,0.0,Lost
99140044359,66.0,4.0,136.0,103.0,8.0,Retail,0.0,Won
99140044360,0.0,19.0,0.0,0.0,0.0,Other,0.0,Lost
99140044361,0.0,40.0,0.0,0.0,9.0,Agency,0.0,Won
99140044362,0.0,0.0,12.0,20.0,0.0,Retail,0.0,Lost
